Player,Team,FPTS,High_FPTS,Low_FPTS,VAL,F,C,PS,Position
Hayden Hurst,CAR,83.6,126.8,73.6,-1.5,-2.125,1.2000000000000002,0.0,TE
Tyler Conklin,NYJ,80.3,121.7,75.0,-1.7062499999999998,-2.0374999999999996,0.8812500000000005,0.0,TE
Dawson Knox,BUF,79.1,106.1,68.7,-1.78125,-2.4312499999999995,-0.09375,0.0,TE
Cade Otton,TB,78.9,139.6,70.2,-1.7937499999999993,-2.3374999999999995,2.0,0.0,TE
Jelani Woods,IND,76.5,122.4,59.5,-1.9437499999999996,-3.0062499999999996,0.9250000000000007,0.0,TE
Zach Ertz,ARI,76.4,113.6,67.9,-1.9499999999999993,-2.4812499999999993,0.375,0.0,TE
Logan Thomas,WAS,73.7,110.4,65.3,-2.1187499999999995,-2.64375,0.1750000000000007,0.0,TE
Mike Gesicki,NE,72.4,102.6,56.6,-2.1999999999999993,-3.1874999999999996,-0.3125,0.0,TE
Michael Mayer,LV,72.1,99.4,67.4,-2.21875,-2.5124999999999993,-0.5124999999999993,0.0,TE
Trey McBride,ARI,70.9,105.2,53.9,-2.2937499999999993,-3.3562499999999997,-0.14999999999999947,0.0,TE
Luke Musgrave,GB,60.7,84.0,54.4,-2.9312499999999995,-3.3249999999999997,-1.4749999999999996,0.0,TE
Taysom Hill,NO,58.2,88.0,54.3,-3.0874999999999995,-3.33125,-1.2249999999999996,0.0,TE
Austin Hooper,LV,56.6,80.4,48.6,-3.1874999999999996,-3.6874999999999996,-1.6999999999999993,0.0,TE
Jake Ferguson,DAL,56.3,70.2,52.8,-3.20625,-3.425,-2.3374999999999995,0.0,TE
Isaiah Likely,BAL,56.0,101.1,38.5,-3.2249999999999996,-4.31875,-0.40625,0.0,TE
Luke Schoonmaker,DAL,47.0,94.4,34.9,-3.7874999999999996,-4.543749999999999,-0.8249999999999993,0.0,TE
Robert Tonyan,CHI,44.6,86.9,19.1,-3.9374999999999996,-5.53125,-1.2937499999999993,0.0,TE
Donald Parham Jr.,LAC,39.7,73.3,22.2,-4.2437499999999995,-5.3374999999999995,-2.14375,0.0,TE
Noah Gray,KC,39.4,67.2,20.6,-4.262499999999999,-5.4375,-2.5249999999999995,0.0,TE
Brock Wright,DET,38.6,57.7,28.0,-4.3125,-4.975,-3.1187499999999995,0.0,TE
Jordan Akins,CLE,38.4,101.6,19.4,-4.324999999999999,-5.512499999999999,-0.375,0.0,TE
Jonnu Smith,ATL,38.3,56.8,29.1,-4.33125,-4.90625,-3.175,0.0,TE
C.J. Uzomah,NYJ,37.7,66.6,14.9,-4.3687499999999995,-5.793749999999999,-2.5625,0.0,TE
Will Dissly,SEA,37.7,68.3,21.0,-4.3687499999999995,-5.4125,-2.45625,0.0,TE
Brenton Strange,JAC,37.6,59.1,36.3,-4.375,-4.45625,-3.0312499999999996,0.0,TE
Durham Smythe,MIA,37.4,69.1,33.9,-4.387499999999999,-4.606249999999999,-2.40625,0.0,TE
Foster Moreau,NO,36.1,53.9,16.6,-4.46875,-5.6875,-3.3562499999999997,0.0,TE
Josiah Deguara,GB,35.9,55.9,28.4,-4.481249999999999,-4.949999999999999,-3.2312499999999997,0.0,TE
Jimmy Graham,NO,35.4,82.6,26.1,-4.512499999999999,-5.09375,-1.5625,0.0,TE
Kylen Granson,IND,34.8,70.1,17.3,-4.55,-5.64375,-2.34375,0.0,TE
Tommy Tremble,CAR,33.4,56.1,18.4,-4.637499999999999,-5.574999999999999,-3.2187499999999996,0.0,TE
Harrison Bryant,CLE,32.7,66.3,18.4,-4.6812499999999995,-5.574999999999999,-2.58125,0.0,TE
Brevin Jordan,HOU,31.5,48.8,29.9,-4.75625,-4.856249999999999,-3.675,0.0,TE
Albert Okwuegbunam,DEN,31.4,55.0,17.4,-4.762499999999999,-5.637499999999999,-3.2874999999999996,0.0,TE
Darnell Washington,PIT,31.2,56.2,21.6,-4.7749999999999995,-5.375,-3.2124999999999995,0.0,TE
Josh Oliver,MIN,29.1,43.6,13.3,-4.90625,-5.89375,-3.9999999999999996,0.0,TE
Colby Parkinson,SEA,29.1,56.7,18.1,-4.90625,-5.59375,-3.1812499999999995,0.0,TE
Charlie Kolar,BAL,29.1,57.3,17.4,-4.90625,-5.637499999999999,-3.14375,0.0,TE
Tucker Kraft,GB,28.6,53.6,12.6,-4.9375,-5.9375,-3.3749999999999996,0.0,TE
Mo Alie-Cox,IND,28.1,45.3,23.2,-4.96875,-5.2749999999999995,-3.89375,0.0,TE
Ian Thomas,CAR,27.5,34.6,27.3,-5.00625,-5.01875,-4.5625,0.0,TE
